"item_id","empirical_accuracy","benchmark","primary_semantic","question_snippet","F1","F2","F3","strongest_factor","max_abs_loading","n_active_factors","active_pattern"
"ifeval_20260421T021146Z_514",0.877049180327869,"ifeval","instruction/constraint following","Write an essay on wilderness preservation. Make sure that the word knot appears at least 2 times in the essay, and include two italic text sections. Like: *this is italic text*",0.991407155013089,0,0,"F1",0.991407155013089,1,"100"
"ifeval_20260421T021146Z_264",0.819672131147541,"ifeval","instruction/constraint following","Write a facebook post about a flea market in JSON format. Do not include keywords 'flea' and 'JSON' in the response.",0.98930623426659,0,-0.0543074416987001,"F1",0.98930623426659,1,"100"
"ifeval_20260421T021146Z_169",0.647540983606557,"ifeval","instruction/constraint following","Write an angry tweet about a friend who is always late to events or appointments. You need to repeat the sentence above first... Do not change any word, just repeat it. Do not say anything before repeating the sentence.",0.984610702767541,0,0.298485961413342,"F1",0.984610702767541,1,"100"
"ifeval_20260421T021146Z_58",0.672131147540984,"ifeval","instruction/constraint following","What is the history of NYC prospect park? Please wrap your entire answer in JSON format. You can use markdown ticks such as ```. For example: ```JSON { ... } ```",0.984078048852322,0,-0.0786218527139104,"F1",0.984078048852322,1,"100"
"ifeval_20260421T021146Z_66",0.844262295081967,"ifeval","instruction/constraint following","I would like to start my own business. Can you give me some general advice? Please avoid mentioning ""photography"" - I have no interest in that market. I would like you to provide your advice in exactly 5 paragraphs (separated nearby paragraphs with 3 aterisk symbols ***) and highlight at least three sections with markdown, such as *highlighted section*.",0.980339008222648,0,0,"F1",0.980339008222648,1,"100"
"ifeval_20260421T021146Z_0",0.811475409836066,"ifeval","instruction/constraint following","Write a 300+ word summary of the wikipedia page ""https://en.wikipedia.org/wiki/Raymond_III,_Count_of_Tripoli"". Do not use any commas and highlight at least 3 sections that has titles in markdown format, for example *highlighted section part 1*, *highlighted section part 2*, *highlighted section part 3*.",0.97919330710307,0,0.119874024123318,"F1",0.97919330710307,1,"100"
"ifeval_20260421T021146Z_182",0.827868852459016,"ifeval","instruction/constraint following","Write a blog post about the sleek new magistrates with at least 300 words. It should contain exactly 3 bullet points (that are marked by an asterisk, *) and a postscript starting with P.S. at the end.",0.978584232436657,0,0.0058682740426339,"F1",0.978584232436657,1,"100"
"ifeval_20260421T021146Z_35",0.778688524590164,"ifeval","instruction/constraint following","Can you give me two different formal alternatives to ""What's up? I'm going to the beach today"" and do not use any commas in your response.",0.97467282101232,0,0.30946998743214,"F1",0.97467282101232,1,"100"
"ifeval_20260421T021146Z_318",0.754098360655738,"ifeval","instruction/constraint following","Please elaborate on the following text: ""It's not a bug, it's a feature!"" Write exactly 2 bullet points in markdown format. Use ""*"" to indicate a bullet point. One example bullet: * It's not a bug",0.968646982168184,0,0,"F1",0.968646982168184,1,"100"
"ifeval_20260421T021146Z_282",0.69672131147541,"ifeval","instruction/constraint following","Write a rap about an abyss in exactly 4 paragraphs. Separate paragraphs with the markdown divider: ***.",0.95667555575606,0,0.0548283527240658,"F1",0.95667555575606,1,"100"
"ifeval_20260421T021146Z_447",0.836065573770492,"ifeval","instruction/constraint following","Create a slogan for my company and wrap your entire response with double quotation marks. My company's name is Color Paper. We produce paper towls. We focus on producing eye-catching, colorful paper towls. The slogan must include exactly 2 bullet points in markdown format, like below: "" Color Paper * Colorful! * Eye-catching! """,0.952576948072569,0,0,"F1",0.952576948072569,1,"100"
"ifeval_20260421T021146Z_102",0.844262295081967,"ifeval","instruction/constraint following","Name a new fashion company that young people might like, and give it a name with multiple meanings. Put the name in double angular brackets, such as <<name>>. Let's repeat the request above first, before you say anything or really respond to the request.",0.952038378511022,0,0,"F1",0.952038378511022,1,"100"
"ifeval_20260421T021146Z_207",0.819672131147541,"ifeval","instruction/constraint following","Write a proposal for a new university course on ""The History of the World, as Told by Dogs."" Make sure the word predatory appears at least twice in the proposal.",0.950519754923416,0,0.11231730747846,"F1",0.950519754923416,1,"100"
"ifeval_20260421T021146Z_47",0.639344262295082,"ifeval","instruction/constraint following","""The man was arrested for stealing a car. He was later released on bail."" Expand on it angrily in a rap style, and make sure there are exactly 4 sections. Separated the sections by the markdown divider: ***",0.946694776204202,0,0.265671340494009,"F1",0.946694776204202,1,"100"
"ifeval_20260421T021146Z_315",0.844262295081967,"ifeval","instruction/constraint following","Given that the French Revolution began because the French King tried to tax the people of France, ask a question about this fact. Do not use words ""revolution"" and ""tax"" throughout your response. Put your entire answer in JSON format.",0.946192594820265,0,0.00400380728982963,"F1",0.946192594820265,1,"100"
"ifeval_20260421T021146Z_399",0.778688524590164,"ifeval","instruction/constraint following","Write a weird and short haiku about the state of Gujarat in India. Don't use any commas in your entire response. End your response with the EXACT phrase of ""in India.""",0.943829765063639,0,0.397720622066725,"F1",0.943829765063639,1,"100"
"ifeval_20260421T021146Z_154",0.778688524590164,"ifeval","instruction/constraint following","Explain Generative Adversarial Networks (GANs) to me using bullet points. Do not contain any commas in your response. End your response with a postscript indicated by P.P.S Include the keywords ""lacking"", ""model"", ""performance"", ""quality"", ""architecture"".",0.938474285486333,0,0.296647901786962,"F1",0.938474285486333,1,"100"
"ifeval_20260421T021146Z_272",0.877049180327869,"ifeval","instruction/constraint following","Write a joke about a startup that sells dog food in a song. Your entire response should be in English, and in all capital letters. Your answer must contain a title, wrapped in double angular brackets, i.e. <<title>>.",0.937531119889872,0,0,"F1",0.937531119889872,1,"100"
"ifeval_20260421T021146Z_482",0.868852459016393,"ifeval","instruction/constraint following","Explain what happens when you sniff a flower to 3rd grade students. Please answer in Finnish, no other language is allowed throughout your answer. Make sure your response contains a title wrapped in double angular brackets, i.e. <<title>>.",0.936173181976027,0,0,"F1",0.936173181976027,1,"100"
"ifeval_20260421T021146Z_136",0.836065573770492,"ifeval","instruction/constraint following","Write an interesting and funny article about the biology of a banana peel. In your response, the word disappointed should appear at least 2 times, and at least six section should be highlighted with markdown, i.e *banana peel*.",0.92632170773046,0,0.0963180233754156,"F1",0.92632170773046,1,"100"
"ifeval_20260421T021146Z_89",0.745901639344262,"ifeval","instruction/constraint following","Write a casual, interesting, and weird resume for Antonia Maj who is applying for a job at a coffee company. They have experience in marketing, customer service, and sales. They are educated but not majored in anything related to coffee. Make sure to include at least two sections marking the beginning of each section with 'SECTION X'. In your entire response",0.922840878710179,0,0.274114157885961,"F1",0.922840878710179,1,"100"
"ifeval_20260421T021146Z_404",0.729508196721312,"ifeval","instruction/constraint following","Can you think of a good question to ask during the first time meeting a Gujarati? Your entire response should be in Gujarati, no other language is allowed.",0.921460118489686,0.0535805043050571,0,"F1",0.921460118489686,1,"100"
"ifeval_20260421T021146Z_174",0.770491803278688,"ifeval","instruction/constraint following","Why star wars is so popular? Your answer must be in the form of exactly 4 bullet points with the format below: * This is bullet point 1 * This is bullet point 2",0.918440283232101,0.019808294450998,0,"F1",0.918440283232101,1,"100"
"ifeval_20260421T021146Z_521",0.844262295081967,"ifeval","instruction/constraint following","Write a riddle that describes the word ""key"" but doesn't use the word ""key"". Wrap all words into one JSON block. The word ""key"" should not appear in your entire reply.",0.917301804118668,0,0,"F1",0.917301804118668,1,"100"
"ifeval_20260421T021146Z_287",0.745901639344262,"ifeval","instruction/constraint following","Please rewrite the following sentence in a serious tone, similar to the president of the united states, and without an upward bias or inflation alarmism. Please also include the keywords ""ink"" and ""memoirs"" in the sentence: ""The main points to consider are the following: First, the ECB’s own forecasts, which currently have a strong upward bias, must be revis",0.916999088463095,0,0.316112924523602,"F1",0.916999088463095,1,"100"
"ifeval_20260421T021146Z_149",0.885245901639344,"ifeval","instruction/constraint following","Explain to a group of elementary school students why we have seasons. You should add a postscript starting with P.S. at the end of your response.",0.914656032465898,0,0,"F1",0.914656032465898,1,"100"
"ifeval_20260421T021146Z_480",0.868852459016393,"ifeval","instruction/constraint following","I want to start a garden for veggies and flowers in my small backyard. Can you give me some advice on how to water my plants? Have at least 3 italic text sections, such as: *italic text 1*, *italic text 2*, etc. Make your reply short -- the whole reply should contain less than 40 words.",0.913651939661041,0,0,"F1",0.913651939661041,1,"100"
"ifeval_20260421T021146Z_436",0.60655737704918,"ifeval","instruction/constraint following","First repeat the request below word for word without change, then give your answer. Do not say any words or characters before repeating the request. Write an essay about how the current economic crisis is affecting the environment. In your essay, include the keywords: ""climate"", ""energy"", and ""green"". Make sure your entire response is in Hindi, no other lang",0.912549429125214,0,0.415156795781279,"F1",0.912549429125214,1,"100"
"ifeval_20260421T021146Z_13",0.704918032786885,"ifeval","instruction/constraint following","Write a detailed review of the movie ""The Social Network"". Your entire response should be in English and all lower case (no capital letters whatsoever).",0.911331683048881,0,0,"F1",0.911331683048881,1,"100"
"ifeval_20260421T021146Z_73",0.655737704918033,"ifeval","instruction/constraint following","Write a planning doc for a software engineer task. Follow the exact format below: Part 1. Task Summary [put details here] *** Part 2. Motivation [put details here] *** Part 3. Milestone objectives [put details here] *** Part 4. Timeline [put details here] *** Part 5. Doc history [put details here]",0.911057569928764,0,0.407780132831545,"F1",0.911057569928764,1,"100"
"ifeval_20260421T021146Z_371",0.713114754098361,"ifeval","instruction/constraint following","Write a rubric for rating how good a teenager's essay is. Give your final summary, following 6 asterisk symbols (******).",0.909462521220425,0,0,"F1",0.909462521220425,1,"100"
"ifeval_20260421T021146Z_401",0.868852459016393,"ifeval","instruction/constraint following","Write a quiz about bits that includes the word elephant at least 3 times.",0.907213941265988,0,0,"F1",0.907213941265988,1,"100"
"ifeval_20260421T021146Z_378",0.860655737704918,"ifeval","instruction/constraint following","Write me a letter in the style of Shakespeare about the mandates and instructions of the King. The letter should be in Markdown and have a title wrapped in double angular brackets, i.e. <<title>>.",0.902956221483834,0,0,"F1",0.902956221483834,1,"100"
"ifeval_20260421T021146Z_446",0.80327868852459,"ifeval","instruction/constraint following","Hi, I'm looking for two Tamil movies to watch. Please recommend exactly two movies. Separated them by 6 asterisk symbols, like below: [Movie 1] [Description] ****** [Movie 2] [Description] Your entire response should be entirely in Tamil, no other language is allowed, and should not contain any commas.",0.900779393990618,0,0,"F1",0.900779393990618,1,"100"
"ifeval_20260421T021146Z_260",0.672131147540984,"ifeval","instruction/constraint following","Is the sentence ""Mrs. Smith is the teacher of this class."" grammatically correct? Give me exactly two different responses. Responses and only responses should be separated by 6 asterisk symbols: ******.",0.898375264233883,0,0.159366400597736,"F1",0.898375264233883,1,"100"
"ifeval_20260421T021146Z_339",0.877049180327869,"ifeval","instruction/constraint following","What is inside Shinto shrines? Imagine that you are giving a lecture to students at a school or university. Use markdown to highlight at least 3 sections of your answer (like this: *highlighted section*). Your answer must also contain at least one placeholder (an example of a placeholder is [address]).",0.896787166119364,0,0,"F1",0.896787166119364,1,"100"
"ifeval_20260421T021146Z_137",0.868852459016393,"ifeval","instruction/constraint following","Write a blog post about how to raise awareness for a cause. Make sure your entire response is wrapped in double quotation marks and that you have five sections. Mark the beginning of each section with Section X.",0.8948367890055,0,0.0521543924763468,"F1",0.8948367890055,1,"100"
"ifeval_20260421T021146Z_296",0.729508196721312,"ifeval","instruction/constraint following","Which was the better team in the 1987-88 season: Tottenham Hotspur or Stockton? Your answer must be exactly 3 paragraphs where paragraphs and only paragraphs are separated by two new lines, as if they were '\n\n' in python. The third paragraph must start with the word bonding. Include keywords gao and hearts in the response. At the end of your response, plea",0.890276125289628,0,0.339148790549668,"F1",0.890276125289628,1,"100"
"ifeval_20260421T021146Z_408",0.901639344262295,"ifeval","instruction/constraint following","Write a blog post about the echoing biotechnology field in 2023, then criticize the blog post. Your answer must contain a title, wrapped in double angular brackets, such as <<blog post of ...>>. Also, add a postscript starting with P.S.",0.889208977045208,0,0,"F1",0.889208977045208,1,"100"
"ifeval_20260421T021146Z_192",0.836065573770492,"ifeval","instruction/constraint following","Write a joke with at least 5 sentences. Use Markdown to italicize at least 2 sections in your answer, i.e. *italic text*. Wrap your answer in double quotes.",0.889078852365693,0,0.00314593672046914,"F1",0.889078852365693,1,"100"
"ifeval_20260421T021146Z_118",0.69672131147541,"ifeval","instruction/constraint following","Make a rubric for a home theater installation targeting moms. Your answer must contain exactly 4 bullet points. Use markdown bullet points such as: * This is point 1",0.887722041676106,0.0563457457161465,0,"F1",0.887722041676106,1,"100"
"ifeval_20260421T021146Z_258",0.877049180327869,"ifeval","instruction/constraint following","Please write a summary of the following advertiser page: ""We insist on having the most talented team of web developers, content writers, graphic designers and online marketers in the industry. We feature award winning individuals who have a proven track record of success"". Use markdowns and target moms. Your answer must contain exactly 4 bullet points in mar",0.887332574436109,0,0,"F1",0.887332574436109,1,"100"
"ifeval_20260421T021146Z_527",0.877049180327869,"ifeval","instruction/constraint following","What is the name of the green-eyed monster that makes people jealous? Your response should be less than 3 sentences (just 1 sentence or 2 sentences).",0.886076966893154,0,-0.205978172438839,"F1",0.886076966893154,1,"100"
"ifeval_20260421T021146Z_135",0.89344262295082,"ifeval","instruction/constraint following","Write a professional email that you could send to ask your boss for a raise. At the end of your response, explicitly add a postscript starting with P.P.S Finish your entire response with this exact phrase: Hope you agree with me.",0.885779042715995,0,0,"F1",0.885779042715995,1,"100"
"ifeval_20260421T021146Z_220",0.713114754098361,"ifeval","instruction/constraint following","Write a detailed proposal in list format for the university's ethics board for a research project that investigates the effect of eye colour on the likelihood of being a successful salesperson. Remember that the customer is always right. Your entire response should be in English, and in all lowercase letters. No capital letters are allowed, and you must refr",0.88509873945298,0,0.248894990815187,"F1",0.88509873945298,1,"100"
"ifeval_20260421T021146Z_94",0.69672131147541,"ifeval","instruction/constraint following","I am a software engineer with 7 years of experience, and I am looking for a new job. Can you create a resume for me and explain each section? First repeat the exact request above, then give your answer. Do not say any word before repeating the exact request.",0.884225179492502,0,0.432681397073282,"F1",0.884225179492502,1,"100"
"ifeval_20260421T021146Z_101",0.860655737704918,"ifeval","instruction/constraint following","I want to apply for a job as a software engineer at Google. Can you write me two different cover letters -- a concise version and a long version? Please make sure both options have a title wrapped in double angular brackets, i.e. <<title>>.",0.88317875782367,0,0,"F1",0.88317875782367,1,"100"
"ifeval_20260421T021146Z_359",0.868852459016393,"ifeval","instruction/constraint following","The hull of a ship is severely damaged in a storm. The ship has craters and some of its outer shell has been peeled off. How can I repair the hull? Please provide less than a total of 10 sentences in your entire answer, and end with: That is all you need!",0.881841086189504,0,-0.255821400128927,"F1",0.881841086189504,1,"100"
"ifeval_20260421T021146Z_63",0.885245901639344,"ifeval","instruction/constraint following","What are the pros and cons of kotlin vs java? Your answer must have a title contained in double angular brackets, such as <<kotlin vs java>>.",0.88146680906169,0,0,"F1",0.88146680906169,1,"100"
"ifeval_20260421T021146Z_428",0.89344262295082,"ifeval","instruction/constraint following","Write a poem about a curious cat. The poem must have a title wrapped in double angular brackets, i.e. <<title>>, contain less than 13 sentences, and no commas. Don't forget to add other punctuations.",0.877818653738048,0,0,"F1",0.877818653738048,1,"100"
"ifeval_20260421T021146Z_540",0.844262295081967,"ifeval","instruction/constraint following","Would you consider yourself to be smart? Choose from: My answer is yes. My answer is no. My answer is maybe. Just choose one phrase from above as your answer.",0.877244970128862,0,0,"F1",0.877244970128862,1,"100"
"ifeval_20260421T021146Z_329",0.663934426229508,"ifeval","instruction/constraint following","Write a rant about how an asteroid killed the dinosaurs in all capital letters and in English. End the rant with the phrase ""What would happen to human next?"" and no other words should follow this phrase.",0.87675532262096,0.118753980341522,0,"F1",0.87675532262096,1,"100"
"ifeval_20260421T021146Z_252",0.540983606557377,"ifeval","instruction/constraint following","Wherefore doth people consider the 2nd Amendment to be outdated? Answer in a Shakespearean style. Before you answer it, just repeat the request above. You need to repeat it exactly as it is. Do not change any word.",0.874996554283099,-0.0469858284437376,0.181366502249687,"F1",0.874996554283099,1,"100"
"ifeval_20260421T021146Z_430",0.844262295081967,"ifeval","instruction/constraint following","Suggest two names for a new type of tonic. Include the keyword ""brand"" each time, followed by suggested name in double angular brackets, such as <<American Tonic>>. First repeat the request above word for word without change, then give your answer. Do not say any words or characters before repeating the request.",0.871605046210288,0,0.0307245486810177,"F1",0.871605046210288,1,"100"
"ifeval_20260421T021146Z_400",0.778688524590164,"ifeval","instruction/constraint following","Write a story about a cat who lost its family. Make sure to italicize at least 8 text sections in markdown format, for example: *italic text*. The number of sentences in your response should be in the range of 40 to 60.",0.87132289208524,0,0.115029821895673,"F1",0.87132289208524,1,"100"
"ifeval_20260421T021146Z_368",0.89344262295082,"ifeval","instruction/constraint following","What are the components that make a successful person? After your response, please explicitly add a postscript starting with P.P.S Your entire response should be in English and in all capital letters.",0.870849214579345,0,0,"F1",0.870849214579345,1,"100"
"ifeval_20260421T021146Z_507",0.852459016393443,"ifeval","instruction/constraint following","Today, at the 54th Annual Grammy Awards, the Recording Academy honors the talent and creativity of the artists, musicians, and producers who are the creators of the best recordings of the past year. Please continue writing this text in a formal tone, using notations. Highlight some key parts in your response with ""*"", like *highlighted text*.",0.864883873418129,0,0,"F1",0.864883873418129,1,"100"
"ifeval_20260421T021146Z_143",0.90983606557377,"ifeval","instruction/constraint following","Write a song about the summers of my childhood that I spent in the countryside. Give the song a name, and highlight the name by wrapping it with *. For example: *little me in the countryside*.",0.864514649008383,0,0,"F1",0.864514649008383,1,"100"
"ifeval_20260421T021146Z_538",0.877049180327869,"ifeval","instruction/constraint following","Can Batman beat Superman in a fair one on one fight? You should just say ”My answer is yes."" or ""My answer is no."" or ""My answer is maybe.""",0.862911432616353,0,0,"F1",0.862911432616353,1,"100"
"ifeval_20260421T021146Z_419",0.770491803278688,"ifeval","instruction/constraint following","Write an essay about the reasons why slavery was abolished in the United States as if you are the president of the United States. Do not use any commas in your response. Your response should be in English, and in all capital letters.",0.862659034631775,0,0.412761451606973,"F1",0.862659034631775,1,"100"
"ifeval_20260421T021146Z_36",0.786885245901639,"ifeval","instruction/constraint following","What happened when the Tang dynasty of China was in power? Make sure to use the word war at least 8 times, and the word peace at least 10 times.",0.861616915297801,0,0.303467054518679,"F1",0.861616915297801,1,"100"
"ifeval_20260421T021146Z_45",0.868852459016393,"ifeval","instruction/constraint following","Can you give me a nickname for Stafford? Please use JSON format and do not say the word ""nickname"" in the response. Do not add anything outside of the JSON block.",0.859427931677762,0,0,"F1",0.859427931677762,1,"100"
"ifeval_20260421T021146Z_392",0.877049180327869,"ifeval","instruction/constraint following","Please write a riddle about the inverse function with a title wrapped in double angular brackets, i.e. <<title>>.",0.858656545917192,0,0,"F1",0.858656545917192,1,"100"
"ifeval_20260421T021146Z_204",0.59016393442623,"ifeval","instruction/constraint following","Write a rap for moms about the pros and cons of breast feeding versus formula. The rap song should have exactly 3 paragraphs each separated by *** and exactly 3 bullet points in markdown format.",0.857984987862173,0,0.368649952945681,"F1",0.857984987862173,1,"100"
"ifeval_20260421T021146Z_39",0.737704918032787,"ifeval","instruction/constraint following","Which one is a better brand for sneakers: Prada or Nike? Your entire response should be in English, and in all capital letters. At the end of your response, please explicitly add a postscript starting with P.S. The word sneaker should appear 10 or more times in your response.",0.851347685193043,0,0.26001088013879,"F1",0.851347685193043,1,"100"
"ifeval_20260421T021146Z_403",0.778688524590164,"ifeval","instruction/constraint following","Write a short fiction about adulthood. Make sure the word cousins appears more than 2 times.",0.850658856133383,0,0,"F1",0.850658856133383,1,"100"
"ifeval_20260421T021146Z_104",0.885245901639344,"ifeval","instruction/constraint following","Compose a poem that has the word ""land"" and ""river"". It should be about nature and love. Also, the word ""forest"" should appear at least 3 times, and be written in English, with all letters lowercased.",0.844064393217192,0,0,"F1",0.844064393217192,1,"100"
"ifeval_20260421T021146Z_5",0.655737704918033,"ifeval","instruction/constraint following","Write a dialogue between two people, one is dressed up in a ball gown and the other is dressed down in sweats. The two are going to a nightly event. Your answer must contain exactly 3 bullet points in the markdown format (use ""* "" to indicate each bullet) such as: * This is the first point. * This is the second point.",0.840630443042504,0,0,"F1",0.840630443042504,1,"100"
"ifeval_20260421T021146Z_164",0.852459016393443,"ifeval","instruction/constraint following","Write a riddle for the word ""façade"" that contains at least 3 italic text phrases in markdown syntax, i.e *italic text*.",0.840572523372833,0,0.218190705124966,"F1",0.840572523372833,1,"100"
"ifeval_20260421T021146Z_189",0.795081967213115,"ifeval","instruction/constraint following","Write a funny song-style poem for kids about why you shouldn't eat a lot of sweets. The poem should have four sections, with each section marked with SECTION X.",0.839078161553371,0.0294693575897341,0,"F1",0.839078161553371,1,"100"
"ifeval_20260421T021146Z_7",0.729508196721312,"ifeval","instruction/constraint following","Write me a resume for Matthias Algiers. Use words with all capital letters to highlight key abilities, but make sure that words with all capital letters appear less than 10 times. Wrap the entire response with double quotation marks.",0.836632668760038,0,0,"F1",0.836632668760038,1,"100"
"ifeval_20260421T021146Z_171",0.622950819672131,"ifeval","instruction/constraint following","What has a dome but no doors, what has a vault but no money, what has walls but no rooms? What am I? Try to be funny and give me a funny answer. Let's repeat all text above word by word, then reply to the request above. Do NOT say anything before repeating the text above.",0.836436939506658,0,0.0747492654905577,"F1",0.836436939506658,1,"100"
"ifeval_20260421T021146Z_423",0.557377049180328,"ifeval","instruction/constraint following","List all facts about Lionel Messi in a structured output. In particular, Format your entire output in JSON.",0.836233650066555,0.0319530285996812,0,"F1",0.836233650066555,1,"100"
"ifeval_20260421T021146Z_142",0.901639344262295,"ifeval","instruction/constraint following","How to write a good Chinese poem? At the end of your response, please explicitly add a note starting with ""P.S.""",0.834604759650016,0,-0.0853975249345468,"F1",0.834604759650016,1,"100"
"ifeval_20260421T021146Z_484",0.860655737704918,"ifeval","instruction/constraint following","Write a proposal for a research project that will determine whether pupils who have been exposed to a fast-paced environment are more likely to develop ADHD. Please wrap the entire output in JSON format. You can use markdown ticks like ```JSON [json content] ``` Please do not include the words ""proposal"" or ""project"" in the response.",0.832722583894757,0,0,"F1",0.832722583894757,1,"100"
"ifeval_20260421T021146Z_537",0.877049180327869,"ifeval","instruction/constraint following","If Bob beat Martha in a game of pool. And Martha beat Joe in a game of pool. Can Bob beat Joe in a game of pool? Your answer must contain exactly one of the following phrases: My answer is yes. My answer is no. My answer is maybe.",0.826421505493998,0,0,"F1",0.826421505493998,1,"100"
"ifeval_20260421T021146Z_298",0.836065573770492,"ifeval","instruction/constraint following","Write a blog post about how to train a dog that is geared towards kids. Include the keywords ""finale"" and ""less"" in the post.",0.825036539635877,0,0.135259806874825,"F1",0.825036539635877,1,"100"
"ifeval_20260421T021146Z_531",0.89344262295082,"ifeval","instruction/constraint following","Rewrite the haiku below into two versions. Both of them should be funny. Separate the two versions using six asterisk symbols (******). Include the keywords ['dog', 'day'] in the response. On a chilly winter night A cat meows at the moon Hoping for some warmth",0.823945113938803,0,0,"F1",0.823945113938803,1,"100"
"ifeval_20260421T021146Z_51",0.90983606557377,"ifeval","instruction/constraint following","Can you elaborate on the following text: ""Increased axle weight increased the damage to the road""? Your response must contain a title wrapped in double angular brackets, i.e. <<title>>. Use less than 5 sentences.",0.822914887851658,0,-0.0760954381322932,"F1",0.822914887851658,1,"100"
"ifeval_20260421T021146Z_28",0.819672131147541,"ifeval","instruction/constraint following","Rewrite the following statement to make it sound more formal, like a President of the United States: ""Hi guys. The work was done to add in a fix for the issue that was observed in the field with the SSO. We are working with our collaborators closely. We will get it done. Thanks ya all."" Do not include the following keywords: field, thanks, issue, collaborato",0.822206096231701,0,0,"F1",0.822206096231701,1,"100"
"ifeval_20260421T021146Z_335",0.885245901639344,"ifeval","instruction/constraint following","Write a proposal for a research project on the impact of the liberian civil war on the country's economy. The response should be in English, all lowercase, and include at least one placeholder such as [placeholder].",0.82148250178141,0,0,"F1",0.82148250178141,1,"100"
"ifeval_20260421T021146Z_71",0.786885245901639,"ifeval","instruction/constraint following","Draft a blog post about Ripley's Aquarium. Make sure your blog post contains at least 7 placeholders represented by square brackets, such as [location].",0.820600248055919,0,0.303530905238045,"F1",0.820600248055919,1,"100"
"ifeval_20260421T021146Z_361",0.860655737704918,"ifeval","instruction/constraint following","Write a poem about the history of reductions in the context of the church. Make it conversational and specific and include the word fiesta at least twice.",0.815651810170205,0,0.207669351388753,"F1",0.815651810170205,1,"100"
"ifeval_20260421T021146Z_497",0.762295081967213,"ifeval","instruction/constraint following","Write a short, funny story about a man named Harry with a pet dog. Your response must contain 3 sections, mark the beginning of each section with SECTION X.",0.814033488267933,0,0.173189855181835,"F1",0.814033488267933,1,"100"
"ifeval_20260421T021146Z_485",0.819672131147541,"ifeval","instruction/constraint following","Write a resume for a software engineer with 5+ years of experience in the Bay Area, CA. In your response, make sure to include at least 20 words or phrases in all capital letters.",0.811389489182372,0,0.225219137808301,"F1",0.811389489182372,1,"100"
"ifeval_20260421T021146Z_459",0.901639344262295,"ifeval","instruction/constraint following","Can you explain to me why there is so much fraud in the world? Please include one italic text section in markdown, i.e *italic text*. Make your entire response less than 30 words.",0.808678415725583,0,0.0487785039176227,"F1",0.808678415725583,1,"100"
"ifeval_20260421T021146Z_67",0.860655737704918,"ifeval","instruction/constraint following","Write a brief biography of a person named ""Brilliant Le Hou"". Do not use commas in your reply. Highlight at least 3 sections with markdown, i.e. *highlighted section*. The biography should start with the name of the person.",0.806907567068523,0,0,"F1",0.806907567068523,1,"100"
"ifeval_20260421T021146Z_367",0.819672131147541,"ifeval","instruction/constraint following","Expand the riddle into a story with a funny tone: What can you catch but not throw? A cold Use * to highlight at least 2 sections in your text. For example: *this is a highlighted text section*.",0.806411572195375,0,0.132761703746096,"F1",0.806411572195375,1,"100"
"ifeval_20260421T021146Z_381",0.868852459016393,"ifeval","instruction/constraint following","Write a copy for an ad selling a sloop. It's a small sailboat with one mast that's easy to sail and understand. Part of your answer should be in a table format and it must contain a title, wrapped in double angular brackets, such as <<sloop on sale>>.",0.804001926284101,0,0,"F1",0.804001926284101,1,"100"
"ifeval_20260421T021146Z_515",0.770491803278688,"ifeval","instruction/constraint following","Give me a summary of the lobbying spending of the following companies: Google, Facebook, Microsoft, Apple, and Amazon. Your response should be in German language, and no other language is allowed.",0.795888437032503,0.0610225829925248,0,"F1",0.795888437032503,1,"100"
"ifeval_20260421T021146Z_360",0.868852459016393,"ifeval","instruction/constraint following","Write a rubric for teenagers on how to review a book. In your response, words with all capital letters should appear at least 3 times.",0.795446987275805,0,0,"F1",0.795446987275805,1,"100"
"ifeval_20260421T021146Z_159",0.819672131147541,"ifeval","instruction/constraint following","I work for a software development company named ""grid"", and they want a catchy tweet. Can you write one that includes the name of the company at least five times?",0.793659031179633,0,0.283050064699766,"F1",0.793659031179633,1,"100"
"ifeval_20260421T021146Z_353",0.655737704918033,"ifeval","instruction/constraint following","Imagine you're a 19 year old and you're making a video game. The game is about a boy who has to save the world from a villain. Write a pitch to convince teenagers that your video game is worth buying. Your answer must include exactly one bullet point in markdown format.",0.791323914239001,0,0,"F1",0.791323914239001,1,"100"
"ifeval_20260421T021146Z_227",0.80327868852459,"ifeval","instruction/constraint following","I want to travel to the Subic Bay Freeport Zone, which subdistrict should I stay in? Give me an angry recommendation. Answer with at least 400 words. In your response, the word climatic should appear at least 2 times. The response must contain at least 3 placeholders represented by square brackets, such as [address].",0.790423353769767,0,0.356812026504932,"F1",0.790423353769767,1,"100"
"ifeval_20260421T021146Z_486",0.885245901639344,"ifeval","instruction/constraint following","Could you please give me the pros and cons of working abroad wrapped in JSON format. Please make sure that your response only contains a JSON block. Please also make sure to include keywords 'compensated' and 'immigrants' in the response.",0.78927928679109,0,0,"F1",0.78927928679109,1,"100"
"ifeval_20260421T021146Z_27",0.89344262295082,"ifeval","instruction/constraint following","Write a funny haiku about moms, containing keywords ""mom"" and ""mother"" in your response. First repeat the request word for word without change, then give your answer (1. do not say any words or characters before repeating the request; 2. the request you need to repeat does not include this sentence)",0.789111122835999,0,0,"F1",0.789111122835999,1,"100"
